alpha,w,v,tau,cv_bs_loo,cv_loss,corr,phi
2.3000000000000096,0.17622352694020774,0.36132634250631446,0.722885626636792,0.2833684888681938,0.6680285390789533,0.5610960122398799,0.08657161613226595
2.2500000000000098,0.17903690519893373,0.3670949691861033,0.7347602729450926,0.28418600032896213,0.6687055673179404,0.5610960122398799,0.08795282009161001
2.20000000000001,0.18194483740583742,0.37305750626676093,0.7470553153896117,0.28503319649581416,0.6694346488467425,0.5610960122398799,0.089380388414849
2.15000000000001,0.18495238104331058,0.37922433976298375,0.7597949556519918,0.28591150653948705,0.670219706843088,0.5610960122398799,0.09085679652874303
2.1000000000000103,0.18806497708853434,0.3856066188169177,0.773005399789031,0.28682244376554294,0.6710650080387214,0.5610960122398799,0.09238470753103029
2.0500000000000105,0.19128848949160787,0.3922163861263905,0.7867150808897321,0.28776761949140417,0.6719752207933275,0.5610960122398799,0.09396699070194098
2.0000000000000107,0.1946292483414569,0.39906663438512235,0.8009549112018088,0.2887487460048243,0.6729554465816909,0.5610960122398799,0.09560674301087016
1.9500000000000108,0.1980940995370466,0.4061714250754579,0.8157585716118031,0.2897676472909507,0.6740112767606521,0.5610960122398799,0.09730731306483421
1.900000000000011,0.2016904602969655,0.4135459695849359,0.8311628427321204,0.29082626352838326,0.6751488360586526,0.5610960122398799,0.09907232862208792
1.8500000000000112,0.20542638381405737,0.42120681191979525,0.8472079884275363,0.2919266684944353,0.6763748683541019,0.5610960122398799,0.10090572733801376
1.8000000000000114,0.20931063178359188,0.42917195399688773,0.8639381975172584,0.29307107757404094,0.6776968020534692,0.5610960122398799,0.10281179241379082
1.7500000000000115,0.2133527575612884,0.43746100278204975,0.8814020966129588,0.2942618570866506,0.6791228259976425,0.5610960122398799,0.10479519340318055
1.7000000000000117,0.21756320323140377,0.44609541904578276,0.8996533503887281,0.29550154568539627,0.6806620102897242,0.5610960122398799,0.1068610327122073
1.650000000000012,0.2219534102209167,0.4550987141532525,0.918751362447215,0.2967928660570722,0.6823244090103078,0.5610960122398799,0.10901489983422397
1.600000000000012,0.22653594861083826,0.4644967340125252,0.9387621019244852,0.29813874573154475,0.6841212031039431,0.5610960122398799,0.11126293395055928
1.5500000000000123,0.23132466683768294,0.47431793480654993,0.9597590797892543,0.29954233313164064,0.6860648436713297,0.5610960122398799,0.1136118971442116
1.5000000000000124,0.23633486895414108,0.4845938089263331,0.9818245137241575,0.30100702997223056,0.6881692656171124,0.5610960122398799,0.11606925963480652
1.4500000000000126,0.24158352062304023,0.4953592462240751,1.005050717134503,0.3025365092950825,0.6904500784169403,0.5610960122398799,0.1186433007193112
1.4000000000000128,0.24708949562150756,0.5066531020479872,1.0295417762755208,0.3041347553261697,0.692924855219095,0.5610960122398799,0.12134322757939234
1.350000000000013,0.2528738674701834,0.5185187800384479,1.0554155792283408,0.3058060970185729,0.6956134368273,0.5610960122398799,0.12417931707076876
1.3000000000000131,0.2589602586788101,0.5310049327354338,1.0828062915216066,0.3075552474816106,0.6985382973818138,0.5610960122398799,0.12716308542289667
1.2500000000000133,0.26537526391401633,0.5441664012026353,1.1118674041412504,0.30938736295433533,0.701725031804132,0.5610960122398799,0.13030749251165413
1.2000000000000135,0.27214896075425016,0.5580652146244868,1.1427755048475294,0.311308093567568,0.7052028832549397,0.5610960122398799,0.1336271902229852
1.1500000000000137,0.27931553820352645,0.5727719688678061,1.1757350008422875,0.31332366430931313,0.7090054653982577,0.5610960122398799,0.13713882589426807
1.1000000000000139,0.2869140686828605,0.5883673769502732,1.2109840714507827,0.3154409522532713,0.713171584224765,0.5610960122398799,0.1408614168902248
1.050000000000014,0.29498947303788525,0.6049443580097218,1.248802266828783,0.3176676005680486,0.7177463434596265,0.5610960122398799,0.14481681658326534
1.0000000000000142,0.3035937302616466,0.6226105217632047,1.289520296688757,0.32001213915656895,0.7227824695223068,0.5610960122398799,0.14903030015562604
0.9500000000000144,0.312787417590289,0.641491437814552,1.333532811747029,0.3224841475592057,0.7283420584859858,0.5610960122398799,0.15353130866983888
0.9000000000000146,0.32264169088761346,0.6617348406077754,1.3813153089347132,0.32509445757422284,0.7344988341837051,0.5610960122398799,0.1583544055462674
0.8500000000000147,0.3332408617795635,0.6835160384794247,1.4334468149594417,0.32785539976798844,0.7413410666773921,0.5610960122398799,0.16354052169032152
0.8000000000000149,0.34468580583600983,0.7070451851388992,1.4906408397173339,0.33078113273450266,0.7489755122401708,0.5610960122398799,0.16913860003096912
0.7500000000000151,0.35709853615367415,0.7325770186707437,1.5537883724178712,0.33388806528371845,0.757532717239539,0.5610960122398799,0.17520780197195823
0.7000000000000153,0.3706284530959253,0.7604242304766615,1.6240188391280768,0.33719541676506215,0.7671743360287624,0.5610960122398799,0.1818205207652588
0.6500000000000155,0.385461056075877,0.7909761768417787,1.702788530166054,0.34072597192990084,0.7781034288125371,0.5610960122398799,0.18906657974963773
0.6000000000000156,0.4018303656441681,0.8247256868396098,1.7920122727087564,0.344507119013531,0.790579300203627,0.5610960122398799,0.1970592152117973
0.5500000000000158,0.420037098163209,0.8623084347288463,1.8942654618029435,0.34857230322957145,0.804939423477916,0.5610960122398799,0.2059438253418046
0.500000000000016,0.44047607374401837,0.9045627320296556,2.013105067168027,0.35296313285482733,0.8216329532042462,0.5610960122398799,0.21591115463340704
0.45000000000001616,0.4636790081323256,0.9526232863849565,2.153600972837615,0.35773248933257845,0.8412736323130211,0.5610960122398799,0.22721786657594834
0.40000000000001634,0.49038418203791767,1.0080749342892474,2.323259666197184,0.3629493191242175,0.8647271775632829,0.5610960122398799,0.24022001168671453
0.3500000000000165,0.5216557090716449,1.0732174959306384,2.5337285262024074,0.3687062964486483,0.8932629916793665,0.5610960122398799,0.2554302744524972
0.3000000000000167,0.5591008410919298,1.1515518619369098,2.8041828142362446,0.3751327408404112,0.9288348882034734,0.5610960122398799,0.27362217249678217
0.2500000000000169,0.6052985293612887,1.2487456491888684,3.1687303369991313,0.3824178175168062,0.9746436055956746,0.5610960122398799,0.29603531329994326
0.20000000000001705,0.6647381574114405,1.3747642612061823,3.694805697839712,0.3908559353058615,1.0363894817881414,0.5610960122398799,0.3248243673624869
0.15000000000001723,0.7462020300328089,1.54931844685498,4.53798029447873,0.40094696095288523,1.1255048574282025,0.5610960122398799,0.36419671794627195
0.10000000000001741,0.8703532078763232,1.8193260968652556,6.159455741759546,0.41366371697487203,1.2696155187581981,0.5610960122398799,0.42402935981147377
