,0
626,0.9170032057672179
627,0.9186887492668537
628,1.0442308157911708
629,1.1716645419227696
630,1.0347486223591171
631,0.8735411204297394
632,0.9636589709416922
633,0.9702716551653083
634,1.0269072626431692
635,1.0971055268967895
636,0.9429258108844532
637,0.9899125944192253
638,1.1160844575896511
639,0.9059635685078502
640,0.9870120259303119
641,0.869203071684568
642,1.1001210121113392
643,1.1603240710663638
644,0.9526830774611718
645,0.905947449532945
646,0.9995785749388849
647,0.9831584175854349
648,0.9064534893788595
649,0.9695491385471486
650,1.1451376770445987
651,0.874746153524433
652,0.9997051745715505
653,1.1140305730673798
654,0.8044371123703847
655,0.9967750194890239
656,1.0476152973508348
657,1.130300461531577
658,0.9980954965537768
659,1.0223264554148852
660,0.9579507202400862
661,1.082395489731257
662,0.8824150836728876
663,0.7974991169850563
664,0.7715710786820246
665,1.0400201564738305
666,0.9134431898712737
667,0.9440225134123404
668,0.8713623180550093
669,1.0073281957772633
670,0.9974972870033669
671,0.9615383945512975
672,0.9302908879487345
673,1.1159411700785937
674,1.119420744807156
675,0.9058288298768795
676,0.910190356061356
677,0.9728340788428044
678,1.0987483686455548
679,1.0962204875347727
680,1.095015511735165
681,1.0902443339598096
682,0.9939413853236294
683,0.9641722417838524
684,1.1207469794457137
685,0.9193071012286381
686,0.9657518025697774
687,0.9149630462369791
688,1.058070076763322
689,0.8706826330873287
690,0.9693375750609502
691,1.0952371061118233
692,0.9031365569669836
693,1.0992947547578338
694,1.0110449426564283
695,1.0052439148504664
696,1.2361773889816996
697,1.030452617233155
698,1.0407985997807288
699,0.9785631160645392
700,1.1671865426768049
701,0.8538810131661008
702,1.0246313018050193
703,0.7646075219776396
704,1.0055297188853742
705,1.322566752809524
706,1.2190388201686286
707,1.1287586212698317
708,0.9500139676535034
709,1.1062427382026763
710,1.1578291872002096
711,0.9136740270445016
712,0.921281156213521
713,1.0057058297009422
714,1.1900055818269468
715,1.0134286186431343
716,1.1312193541579292
717,1.0923654372561011
718,0.9887884944040797
719,1.1088771437646427
720,0.9555246495631905
721,0.9662964416554797
722,0.9331145626487392
723,0.9644460073228189
724,0.917944429134008
725,0.9031590865850985
726,1.1349985919487962
727,1.0468421074497556
728,0.9851325233465302
729,1.0168029710904851
730,0.9801222164270817
731,0.9002623544691908
732,0.9814268688072288
733,1.172715431913092
734,1.1547302446778895
735,1.0887943820515107
736,0.8281524086134228
737,0.9586293512988836
738,1.1247671792400484
739,0.9310233270303371
740,1.0526150998997559
741,0.8919630434772546
742,0.8111730227918859
743,1.0198777071029734
744,1.0550254390004765
745,0.9374680058772964
746,0.9182112076131868
747,1.0557342401745653
748,0.8229092551837457
749,1.0854876687246995
750,0.9337796792217558
751,0.9769392936022655
752,1.0258198750681011
753,0.9745067950048737
754,0.8357890082286052
755,1.0236199576316538
756,0.9041967466445313
757,1.0249620612098949
758,0.9378197542858433
759,0.8312489308757878
760,1.002498530179127
761,1.1094018663599994
762,1.0980943672399828
763,1.0226353183532981
764,1.104652798199087
765,1.2086273218804475
766,1.0475957875652164
767,1.2470280098770343
768,1.0309536542753013
769,0.8425154235853612
770,1.0384978055366494
771,0.9957628148704388
772,1.1143960896763516
773,0.9840657864747974
774,0.9017295554124638
775,0.8570543814709679
776,1.0543111125834337
777,1.0424146200829587
778,0.9168892677292919
779,0.8838205757804151
780,1.0149647312303032
781,0.9855777514145305
782,1.107562160095683
783,1.0849929868788026
784,0.9187143296793433
785,0.9477697941725844
786,1.1250828174007284
787,1.0429781874631807
788,0.9337669505467798
789,0.8959495949458105
790,0.834936483996646
791,1.2037824422508148
792,1.0867552984422808
793,1.02637577954585
794,0.9442636806229852
795,0.943753274085989
796,1.027643349134854
797,1.0809388831506341
798,1.092662187434041
799,1.3097255542313855
800,0.9010797164482073
801,1.2240329927052165
802,0.931053236415086
803,1.0112537914917625
804,1.220562281741681
805,0.9541831314275573
806,1.1960008119735546
807,0.8406439771437559
808,1.0411841309448253
809,0.9922023819944895
810,1.0697271444586123
811,0.8346053052711048
812,0.9769808833166674
813,1.038122943720297
814,0.9994777220091613
815,0.9097179335398973
816,0.9583911250219179
817,0.9296362854152731
818,1.133298626510899
819,0.9957593147845974
820,0.9497653049456553
821,0.9401001562582706
822,0.9286226618322116
823,1.0781978764102766
824,0.9702378843491076
825,0.9396063454513813
826,0.9786973037467505
827,1.0972757866928815
828,1.0171520944069605
829,1.264007093715738
830,1.107399079976514
831,1.183180924910586
832,0.974841363885867
833,0.7880658924384306
834,0.9640702811193592
835,1.0555355390347776
836,0.9034835964181129
837,1.054674069186343
838,0.8497345156545171
839,1.0123425582440673
840,1.204121378279048
841,0.8857930327171103
842,0.8115573452426883
843,0.9831095219080728
844,1.0378632028610768
845,1.0445816723886545
846,0.8572471906681827
847,0.9219359465402424
848,0.8469861264714962
849,0.8863824921784189
850,1.1298629250806065
851,0.988978217886819
852,1.006457187144047
853,0.8717247516457866
854,1.088511867126215
855,1.0265888157424108
856,0.8608497441409833
857,0.9234770872464517
858,0.9893477379943906
859,0.9944198070370427
860,1.0636245809516016
861,1.1174737955478855
862,1.0041501305620883
863,1.0798947651964186
864,1.0050441678213529
865,0.9309886047711404
866,1.0570215510793604
867,1.1535411370397226
868,1.1875785714161686
869,1.0279605951804764
870,0.9322656233997535
871,1.1972908253310515
872,1.007470671727835
873,0.958336981160406
874,0.8982833003409417
875,1.045850383858972
876,0.8962905367034513
877,1.0576739531736614
878,0.9507215902074296
879,1.0484510487943215
880,1.1212721004849344
881,0.9041036031246366
882,1.0802565478862693
883,1.0118131063408293
884,0.931766735781595
885,0.893487320504266
886,1.2478688080378506
887,0.9733821627812053
888,1.0551001235090132
889,1.0540146120100378
890,1.0185355548170725
891,1.1865863117332325
892,1.0412177105634783
893,1.088385239014545
894,0.8623322936735737
895,1.0705761918687478
896,1.05102284661748
897,0.9344573731866196
898,1.3250264986239284
899,0.9262392890854979
900,1.2100773015060795
901,1.0166242171571924
902,0.9925719440828262
903,1.129764076529176
904,0.9769687864387527
905,1.0524893892525795
906,1.162941849769635
907,0.9545405588517787
908,1.1709098179339357
909,0.8991702911277539
910,1.0622540438916197
911,1.0254526493921765
912,0.9720421520657941
913,0.9916807829710109
914,0.8700942460839345
915,1.0959114870906856
916,1.2044846408011682
917,1.1557840223199485
918,1.1633673737382175
919,1.0310662381711695
920,1.0452757560865196
921,0.9130514742188164
922,1.0151528759014783
923,0.9720668445780771
924,0.8442816115873871
925,0.9741727268021888
926,1.1043192386899667
927,0.9099318187207718
928,1.2134965813789862
929,0.892796596884543
930,0.898033662669894
931,0.9603090675937683
932,1.2176994026571104
933,1.1111162201167974
934,1.013514590254311
935,1.1102042529584646
936,1.3731143687319
937,0.9004713401223697
938,1.304713809300245
939,0.9362440180568569
940,0.7600721067321163
941,1.0090909220808724
942,1.0199725652576959
943,0.9613318873157762
944,1.0848637309277562
945,1.0509178602414837
946,0.9006164167650909
947,1.1194631889218798
948,1.0310700108541226
949,0.8427582932173266
950,1.0968891464839226
951,1.0163199621119066
952,1.0123093483810297
953,0.9481743853692779
954,0.9938968641659404
955,1.0434830131964283
956,1.2689264184739109
957,1.0467348293164211
958,0.8261601402854679
959,1.0377255619205055
960,0.9977379062800557
961,1.0739586157331282
962,0.9760033909796035
963,0.99402609184802
964,1.1019137135059835
965,1.048266869382019
966,0.9778325371069454
967,1.05302706770033
968,0.8670229621415304
969,0.9788724520170647
970,0.9106659134871967
971,0.8525005833476297
972,1.0635650143271054
973,0.9808754941717506
974,0.9887535537522434
975,1.1345770066824377
976,0.8706149337571473
977,0.9646693716602419
978,0.9409824501385193
979,0.9420433730610089
980,0.9869138220708968
981,1.0463709504678613
982,1.0432145705882312
983,0.9629746341161335
984,1.0953423791977317
985,1.1243526797703094
986,1.0008210913766198
987,1.0845185237105721
988,0.9044228914780821
989,0.9554155275200397
990,0.9049264786724357
991,0.7091689212771508
992,0.8884525102371048
993,0.8826440934300027
994,0.9752082269087615
995,0.8851512419495347
996,1.0314968738128403
997,0.9015261724513253
998,0.7636055392975148
999,0.9926497701731747
