alpha,w,v,tau,corr,var_mart_res_true
1.2000000000000135,0.25687508530381487,0.24579801391836276,0.24885576323416225,-0.25804576366246573,0.5360989827190096
1.1500000000000137,0.2652803547507627,0.25370103667709487,0.2563704499311593,-0.25804576366246573,0.5360989827190096
1.1000000000000139,0.2742594983111323,0.2621378911742557,0.2643599171031221,-0.25804576366246573,0.5360989827190096
1.050000000000014,0.2838741205256129,0.2711657267922373,0.27287164909595246,-0.25804576366246573,0.5360989827190096
1.0000000000000142,0.2941951224621817,0.2808503691466853,0.2819598880846639,-0.25804576366246573,0.5360989827190096
0.9500000000000144,0.30530456314395304,0.2912680855158706,0.29168693291036657,-0.25804576366246573,0.5360989827190096
0.9000000000000146,0.3172979982198353,0.3025078099308307,0.30212476445394887,-0.25804576366246573,0.5360989827190096
0.8500000000000147,0.33028745060532316,0.31467398845015393,0.3133571034445455,-0.25804576366246573,0.5360989827190096
0.8000000000000149,0.34440522682412833,0.32789025404864913,0.32548204789666724,-0.25804576366246573,0.5360989827190096
0.7500000000000151,0.35980888557224455,0.34230424882355664,0.33861550236439514,-0.25804576366246573,0.5360989827190096
0.7000000000000153,0.37668779991117535,0.3580940420184918,0.3528957072439527,-0.25804576366246573,0.5360989827190096
0.6500000000000155,0.39527197005081804,0.3754768326038582,0.36848933076030144,-0.25804576366246573,0.5360989827190096
0.6000000000000156,0.4158440819412177,0.3947209829567135,0.3855998322409595,-0.25804576366246573,0.5360989827190096
0.5500000000000158,0.43875636734925694,0.41616304830819273,0.40447921747152504,-0.25804576366246573,0.5360989827190096
0.500000000000016,0.46445477293882365,0.44023252187084705,0.42544501690791486,-0.25804576366246573,0.5360989827190096
0.45000000000001616,0.4935146359376821,0.46748892473432657,0.44890559545631664,-0.25804576366246573,0.5360989827190096
0.40000000000001634,0.5266951967864508,0.4986794522894837,0.475399306984368,-0.25804576366246573,0.5360989827190096
0.3500000000000165,0.5650264328354258,0.5348325573964848,0.5056577984342708,-0.25804576366246573,0.5360989827190096
0.3000000000000167,0.6099545842591013,0.5774181012924867,0.540713958017706,-0.25804576366246573,0.5360989827190096
0.2500000000000169,0.6636020329923398,0.6286399966808582,0.5820985248490391,-0.25804576366246573,0.5360989827190096
0.20000000000001705,0.7292709546555886,0.692017859620903,0.6322295964615745,-0.25804576366246573,0.5360989827190096
0.15000000000001723,0.8125328431530668,0.7736809467946069,0.6952760178189887,-0.25804576366246573,0.5360989827190096
0.10000000000001741,0.9239870973617714,0.8857495002630047,0.7794038907350846,-0.25804576366246573,0.5360989827190096
