alpha,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,gamma_mean,gamma_std,corr_mean,corr_std
1.0000000000000142,0.30388077074585795,0.03381676898839548,0.6792250694684416,0.034766813791152686,1.5524961055437416,0.020806520974479197,0.23225372459459048,0.008330288588211788,-0.2588476950653058,0.12732583461388758
0.9500000000000144,0.31588277842336254,0.03525885589169411,0.7060558200646121,0.036011821371391986,1.60726903995819,0.02219397158433658,0.25096861832093353,0.009006287542201109,-0.2589745577706865,0.12713869267181818
0.9000000000000146,0.3288923956289696,0.03683776323298831,0.7351738592496991,0.03735479917390384,1.6662018608321116,0.023729947981177082,0.272090024006198,0.009777893046738132,-0.2591115483116201,0.12694775903304775
0.8500000000000147,0.3430459037124788,0.0385748292427727,0.7668965989912464,0.03880860889597544,1.7298160845252073,0.025437644377939737,0.29605946000565475,0.010665224132536833,-0.25926001440959273,0.1267537306966669
0.8000000000000149,0.35850629183152194,0.040496184609259515,0.8016054891712607,0.04038865199609633,1.7987314654490525,0.027345349103824818,0.323427483294563,0.011694097432363049,-0.2594215905155042,0.12655756546820932
0.7500000000000151,0.3754704467631785,0.042634196118878365,0.8397636974085053,0.042113582318737165,1.8736924665624688,0.029487987787668504,0.35488871746151995,0.012898078042168113,-0.25959828800662055,0.12636055511243657
0.7000000000000153,0.3941789165652673,0.04502947260015079,0.8819402249977522,0.04400629057811202,1.9556045255569783,0.031909295175156685,0.3913312058910751,0.014321444437784575,-0.25979262092335875,0.12616441306064685
0.6500000000000155,0.41492944468235754,0.04773371201324525,0.9288434730284595,0.04609529647347648,2.0455848991229697,0.03466494809729418,0.43390744345033716,0.016023568462836965,-0.2600077884273271,0.12597138543475006
0.6000000000000156,0.4380961781601358,0.050813843748747846,0.9813690571488833,0.04841677029321184,2.145035841764564,0.03782721275645546,0.48413913102751366,0.018085549685037932,-0.2602479338327495,0.1257843832385801
0.5500000000000158,0.46415768464208385,0.05435823291752942,1.0406697729432723,0.05101756003011786,2.255753147401016,0.0414920593068571,0.5440760840229852,0.020620563068703867,-0.26051852654204644,0.1256071446916708
0.500000000000016,0.49373914342757674,0.058486298716018376,1.108261243546601,0.053959888140694204,2.380092827913021,0.04579045166411425,0.616545384932781,0.023790568333495854,-0.2608269177134974,0.12544443670740196
0.45000000000001616,0.5276783212568396,0.06336404931592851,1.1861875075512405,0.0573289476920787,2.5212376165342567,0.05090701619283103,0.7055576368643791,0.02783443929667615,-0.2611831609024535,0.12530232981806003
0.40000000000001634,0.5671334972418356,0.069230431104729,1.2772924594684023,0.06124580043461842,2.683643846481401,0.057112431336615,0.8170013788104167,0.03311777919319014,-0.261601223698807,0.1251886509658288
0.3500000000000165,0.6137699734164711,0.07644472464504874,1.385689900761856,0.06589056877968028,2.873834746211927,0.06482294786148692,0.9599007966319668,0.04022685760726028,-0.262100794624552,0.1251139080081512
0.3000000000000167,0.6701052536803332,0.08557811353528573,1.5176352191275735,0.07154709206678399,3.1019106139739527,0.07471783941313273,1.1488653579421244,0.05016042636919155,-0.2627100790842963,0.12509344011790774
0.2500000000000169,0.7402065976396962,0.09760718677461909,1.6832902465817008,0.07869659423251708,3.384689358750444,0.08799354185024659,1.4093307325536548,0.06476420078097629,-0.26347048810413354,0.12515276190171634
0.20000000000001705,0.8312747796346625,0.11437432076745173,1.9007409268352933,0.08823812893481411,3.7530486187604795,0.10698791796122761,1.7902798560110542,0.08786259796180425,-0.2644451242729236,0.12534220300725823
0.15000000000001723,0.9578707113853838,0.1398865048547184,2.206801650375621,0.1021024688085535,4.272193043863256,0.13703585900397933,2.40120406544162,0.128855462948224,-0.2657308818860209,0.12578545552826534
0.10000000000001741,1.1563745030037815,0.18515053968223696,2.6947409658020054,0.12552661650338137,5.11431536013751,0.1940229521041753,3.5546984548085594,0.21837222028830808,-0.2674434924034736,0.12688062073471063
